0  0
0.00031831  0.003067
0.00063662  0.0059985
0.00095493  0.00929655
0.00127324  0.0121649
0.00159155  0.0155509
0.00190986  0.0183622
0.00222817  0.0218175
0.00254648  0.0245763
0.00286479  0.0280925
0.0031831  0.0308015
0.00350141  0.0343743
0.00381972  0.037035
0.00413803  0.0406619
0.00445634  0.043275
0.00477465  0.0469548
0.00509296  0.0495205
0.00541127  0.0532526
0.00572958  0.0557706
0.00604789  0.0595554
0.0063662  0.0620248
0.00668451  0.0658629
0.00700282  0.0682827
0.00732113  0.0721753
0.00763944  0.0745439
0.00795775  0.0784926
0.00827606  0.0808082
0.00859437  0.0848151
0.00891268  0.0870754
0.00923099  0.0911431
0.0095493  0.0933453
0.00986761  0.0974768
0.0101859  0.0996179
0.0105042  0.103817
0.0108225  0.105893
0.0111408  0.110164
0.0114592  0.11217
0.0117775  0.116518
0.0120958  0.11845
0.0124141  0.122881
0.0127324  0.124732
0.0130507  0.129253
0.013369  0.131017
0.0136873  0.135636
0.0140056  0.137303
0.0143239  0.142031
0.0146423  0.143592
0.0149606  0.148441
0.0152789  0.149883
0.0155972  0.154868
0.0159155  0.156176
0.0162338  0.161317
0.0165521  0.162471
0.0168704  0.167793
0.0171887  0.168769
0.017507  0.174303
0.0178254  0.175069
0.0181437  0.180858
0.018462  0.181371
0.0187803  0.187476
0.0190986  0.187676
0.0194169  0.194185
0.0197352  0.193983
0.0200535  0.201038
0.0203718  0.200292
0.0206901  0.208142
0.0210085  0.206604
0.0213268  0.215775
0.0216451  0.212918
0.0219634  0.225004
0.0222817  0.219235
0.0226  0.272195
0.0229183  0.225554
0.0232366  0.227639
0.0235549  0.231877
0.0238732  0.233927
0.0241916  0.238202
0.0245099  0.240218
0.0248282  0.244531
0.0251465  0.246509
0.0254648  0.250862
0.0257831  0.252803
0.0261014  0.257197
0.0264197  0.259098
0.026738  0.263536
0.0270563  0.265394
0.0273747  0.269878
0.027693  0.271693
0.0280113  0.276224
0.0283296  0.277992
0.0286479  0.282575
0.0289662  0.284294
0.0292845  0.28893
0.0296028  0.290597
0.0299211  0.29529
0.0302394  0.296902
0.0305577  0.301655
0.0308761  0.303208
0.0311944  0.308026
0.0315127  0.309516
0.031831  0.314403
0.0321493  0.315826
0.0324676  0.320787
0.0327859  0.322138
0.0331042  0.327178
0.0334225  0.328451
0.0337408  0.333578
0.0340592  0.334767
0.0343775  0.339988
0.0346958  0.341084
0.0350141  0.346408
0.0353324  0.347403
0.0356507  0.35284
0.035969  0.353724
0.0362873  0.359286
0.0366056  0.360047
0.0369239  0.365749
0.0372423  0.366372
0.0375606  0.372231
0.0378789  0.372699
0.0381972  0.378737
0.0385155  0.379028
0.0388338  0.385272
0.0391521  0.385359
0.0394704  0.391843
0.0397887  0.391693
0.040107  0.398461
0.0404254  0.398029
0.0407437  0.405141
0.041062  0.404367
0.0413803  0.411906
0.0416986  0.410708
0.0420169  0.418797
0.0423352  0.417051
0.0426535  0.425885
0.0429718  0.423397
0.0432901  0.433317
0.0436085  0.429746
0.0439268  0.441466
0.0442451  0.436097
0.0445634  0.451737
0.0448817  0.442451
0.0452  0.495062
0.0455183  0.448809
0.0458366  0.450476
0.0461549  0.45517
0.0464732  0.456799
0.0467916  0.461534
0.0471099  0.463124
0.0474282  0.467901
0.0477465  0.46945
0.0480648  0.474272
0.0483831  0.475778
0.0487014  0.480648
0.0490197  0.482108
0.049338  0.487027
0.0496563  0.48844
0.0499747  0.493411
0.050293  0.494773
0.0506113  0.499799
0.0509296  0.501108
0.0512479  0.506193
0.0515662  0.507445
0.0518845  0.512591
0.0522028  0.513784
0.0525211  0.518996
0.0528394  0.520125
0.0531578  0.525407
0.0534761  0.526467
0.0537944  0.531825
0.0541127  0.532811
0.054431  0.53825
0.0547493  0.539158
0.0550676  0.544683
0.0553859  0.545506
0.0557042  0.551126
0.0560225  0.551857
0.0563408  0.557578
0.0566592  0.558209
0.0569775  0.564042
0.0572958  0.564564
0.0576141  0.570519
0.0579324  0.570921
0.0582507  0.57701
0.058569  0.57728
0.0588873  0.583519
0.0592056  0.583641
0.0595239  0.590047
0.0598423  0.590005
0.0601606  0.596599
0.0604789  0.596371
0.0607972  0.60318
0.0611155  0.60274
0.0614338  0.609795
0.0617521  0.609111
0.0620704  0.616454
0.0623887  0.615485
0.062707  0.623169
0.0630254  0.621862
0.0633437  0.629959
0.063662  0.628241
0.0639803  0.636852
0.0642986  0.634623
0.0646169  0.643896
0.0649352  0.641008
0.0652535  0.651176
0.0655718  0.647396
0.0658901  0.658866
0.0662085  0.653788
0.0665268  0.667404
0.0668451  0.660182
0.0671634  0.6784
0.0674817  0.666581
0.0678  0.718986
0.0681183  0.672982
0.0684366  0.674333
0.0687549  0.679388
0.0690732  0.680697
0.0693916  0.685797
0.0697099  0.687063
0.0700282  0.692211
0.0703465  0.69343
0.0706648  0.698628
0.0709831  0.6998
0.0713014  0.705051
0.0716197  0.706172
0.071938  0.711478
0.0722563  0.712545
0.0725747  0.71791
0.072893  0.718921
0.0732113  0.724348
0.0735296  0.725299
0.0738479  0.730792
0.0741662  0.731679
0.0744845  0.737242
0.0748028  0.738061
0.0751211  0.743698
0.0754394  0.744446
0.0757578  0.750162
0.0760761  0.750832
0.0763944  0.756634
0.0767127  0.757221
0.077031  0.763114
0.0773493  0.763612
0.0776676  0.769604
0.0779859  0.770006
0.0783042  0.776105
0.0786225  0.776402
0.0789409  0.782617
0.0792592  0.7828
0.0795775  0.789142
0.0798958  0.789201
0.0802141  0.795682
0.0805324  0.795605
0.0808507  0.802239
0.081169  0.802011
0.0814873  0.808816
0.0818056  0.80842
0.082124  0.815415
0.0824423  0.814831
0.0827606  0.822041
0.0830789  0.821246
0.0833972  0.8287
0.0837155  0.827663
0.0840338  0.835399
0.0843521  0.834083
0.0846704  0.842149
0.0849887  0.840507
0.085307  0.848962
0.0856254  0.846933
0.0859437  0.85586
0.086262  0.853363
0.0865803  0.862877
0.0868986  0.859796
0.0872169  0.870064
0.0875352  0.866233
0.0878535  0.877519
0.0881718  0.872673
0.0884901  0.885437
0.0888085  0.879116
0.0891268  0.894302
0.0894451  0.885564
0.0897634  0.905859
0.0900817  0.892015
0.0904  0.944314
0.0907183  0.898471
0.0910366  0.89956
0.0913549  0.904931
0.0916732  0.905975
0.0919916  0.911395
0.0923099  0.912391
0.0926282  0.917865
0.0929465  0.91881
0.0932648  0.924339
0.0935831  0.925231
0.0939014  0.930818
0.0942197  0.931655
0.094538  0.937303
0.0948563  0.938081
0.0951747  0.943794
0.095493  0.944509
0.0958113  0.950291
0.0961296  0.95094
0.0964479  0.956794
0.0967662  0.957374
0.0970845  0.963305
0.0974028  0.96381
0.0977211  0.969823
0.0980394  0.970248
0.0983578  0.97635
0.0986761  0.976689
0.0989944  0.982886
0.0993127  0.983133
0.099631  0.989431
0.0999493  0.98958
0.100268  0.995987
0.100586  0.996029
0.100904  1.00255
0.101223  1.00248
0.101541  1.00914
0.101859  1.00894
0.102177  1.01573
0.102496  1.01539
0.102814  1.02234
0.103132  1.02185
0.103451  1.02897
0.103769  1.02832
0.104087  1.03563
0.104406  1.03479
0.104724  1.04231
0.105042  1.04126
0.105361  1.04901
0.105679  1.04773
0.105997  1.05576
0.106316  1.05421
0.106634  1.06255
0.106952  1.06069
0.10727  1.06939
0.107589  1.06717
0.107907  1.07631
0.108225  1.07366
0.108544  1.08332
0.108862  1.08015
0.10918  1.09046
0.109499  1.08664
0.109817  1.09779
0.110135  1.09314
0.110454  1.10542
0.110772  1.09964
0.11109  1.11355
0.111408  1.10615
0.111727  1.12271
0.112045  1.11266
0.112363  1.13472
0.112682  1.11918
0.113  1.17145
0.113318  1.1257
0.113637  1.12656
0.113955  1.13222
0.114273  1.13304
0.114592  1.13876
0.11491  1.13952
0.115228  1.14529
0.115546  1.146
0.115865  1.15183
0.116183  1.15248
0.116501  1.15838
0.11682  1.15897
0.117138  1.16493
0.117456  1.16546
0.117775  1.17149
0.118093  1.17195
0.118411  1.17806
0.11873  1.17845
0.119048  1.18464
0.119366  1.18495
0.119685  1.19122
0.120003  1.19145
0.120321  1.19781
0.120639  1.19795
0.120958  1.20441
0.121276  1.20446
0.121594  1.21102
0.121913  1.21097
0.122231  1.21764
0.122549  1.21748
0.122868  1.22427
0.123186  1.224
0.123504  1.23092
0.123823  1.23052
0.124141  1.23758
0.124459  1.23704
0.124777  1.24426
0.125096  1.24357
0.125414  1.25095
0.125732  1.2501
0.126051  1.25767
0.126369  1.25663
0.126687  1.26441
0.127006  1.26317
0.127324  1.27117
0.127642  1.26971
0.127961  1.27797
0.128279  1.27625
0.128597  1.28482
0.128916  1.2828
0.129234  1.2917
0.129552  1.28935
0.12987  1.29865
0.130189  1.29591
0.130507  1.30568
0.130825  1.30247
0.131144  1.31281
0.131462  1.30903
0.13178  1.32008
0.132099  1.3156
0.132417  1.32756
0.132735  1.32217
0.133054  1.33535
0.133372  1.32875
0.13369  1.34369
0.134008  1.33533
0.134327  1.35312
0.134645  1.34192
0.134963  1.36554
0.135282  1.34851
0.1356  1.40083
0.135918  1.35511
0.136237  1.35577
0.136555  1.36171
0.136873  1.36232
0.137192  1.36832
0.13751  1.36887
0.137828  1.37493
0.138146  1.37543
0.138465  1.38155
0.138783  1.38199
0.139101  1.38818
0.13942  1.38855
0.139738  1.39482
0.140056  1.39512
0.140375  1.40146
0.140693  1.40169
0.141011  1.40811
0.14133  1.40826
0.141648  1.41476
0.141966  1.41483
0.142285  1.42143
0.142603  1.42141
0.142921  1.42811
0.143239  1.42799
0.143558  1.43479
0.143876  1.43458
0.144194  1.44149
0.144513  1.44117
0.144831  1.4482
0.145149  1.44776
0.145468  1.45492
0.145786  1.45436
0.146104  1.46165
0.146423  1.46096
0.146741  1.4684
0.147059  1.46756
0.147377  1.47517
0.147696  1.47417
0.148014  1.48196
0.148332  1.48078
0.148651  1.48877
0.148969  1.48739
0.149287  1.49561
0.149606  1.49401
0.149924  1.50248
0.150242  1.50063
0.150561  1.50938
0.150879  1.50726
0.151197  1.51633
0.151516  1.51389
0.151834  1.52333
0.152152  1.52053
0.15247  1.53039
0.152789  1.52717
0.153107  1.53754
0.153425  1.53381
0.153744  1.5448
0.154062  1.54046
0.15438  1.55221
0.154699  1.54712
0.155017  1.55984
0.155335  1.55378
0.155654  1.5678
0.155972  1.56044
0.15629  1.57635
0.156608  1.56711
0.156927  1.58604
0.157245  1.57379
0.157563  1.59881
0.157882  1.58047
0.1582  1.63289
0.158518  1.58715
0.158837  1.58764
0.159155  1.59385
0.159473  1.59427
0.159792  1.60055
0.16011  1.60091
0.160428  1.60725
0.160746  1.60756
0.161065  1.61396
0.161383  1.6142
0.161701  1.62068
0.16202  1.62085
0.162338  1.62741
0.162656  1.62751
0.162975  1.63414
0.163293  1.63417
0.163611  1.64089
0.16393  1.64083
0.164248  1.64764
0.164566  1.64749
0.164885  1.6544
0.165203  1.65416
0.165521  1.66118
0.165839  1.66083
0.166158  1.66796
0.166476  1.66751
0.166794  1.67475
0.167113  1.67419
0.167431  1.68156
0.167749  1.68087
0.168068  1.68838
0.168386  1.68756
0.168704  1.69522
0.169023  1.69425
0.169341  1.70208
0.169659  1.70095
0.169977  1.70895
0.170296  1.70765
0.170614  1.71585
0.170932  1.71436
0.171251  1.72277
0.171569  1.72107
0.171887  1.72971
0.172206  1.72778
0.172524  1.73669
0.172842  1.7345
0.173161  1.74371
0.173479  1.74122
0.173797  1.75078
0.174116  1.74795
0.174434  1.7579
0.174752  1.75468
0.17507  1.76509
0.175389  1.76142
0.175707  1.77237
0.176025  1.76816
0.176344  1.77977
0.176662  1.77491
0.17698  1.78733
0.177299  1.78167
0.177617  1.79511
0.177935  1.78843
0.178254  1.80326
0.178572  1.79519
0.17889  1.81201
0.179208  1.80196
0.179527  1.82196
0.179845  1.80874
0.180163  1.83506
0.180482  1.81552
0.1808  1.86812
0.181118  1.82231
0.181437  1.82263
0.181755  1.8291
0.182073  1.82937
0.182392  1.83591
0.18271  1.83611
0.183028  1.84272
0.183346  1.84285
0.183665  1.84953
0.183983  1.8496
0.184301  1.85636
0.18462  1.85635
0.184938  1.86319
0.185256  1.8631
0.185575  1.87004
0.185893  1.86986
0.186211  1.87689
0.18653  1.87663
0.186848  1.88375
0.187166  1.8834
0.187485  1.89062
0.187803  1.89017
0.188121  1.8975
0.188439  1.89695
0.188758  1.9044
0.189076  1.90373
0.189394  1.9113
0.189713  1.91051
0.190031  1.91822
0.190349  1.9173
0.190668  1.92516
0.190986  1.9241
0.191304  1.93211
0.191623  1.93089
0.191941  1.93909
0.192259  1.9377
0.192577  1.94608
0.192896  1.94451
0.193214  1.95309
0.193532  1.95132
0.193851  1.96013
0.194169  1.95814
0.194487  1.9672
0.194806  1.96496
0.195124  1.97431
0.195442  1.97179
0.195761  1.98146
0.196079  1.97862
0.196397  1.98865
0.196716  1.98546
0.197034  1.99591
0.197352  1.9923
0.19767  2.00324
0.197989  1.99915
0.198307  2.01066
0.198625  2.00601
0.198944  2.01821
0.199262  2.01287
0.19958  2.02593
0.199899  2.01974
0.200217  2.03389
0.200535  2.02661
0.200854  2.04222
0.201172  2.03349
0.20149  2.05119
0.201808  2.04037
0.202127  2.06139
0.202445  2.04726
0.202763  2.0748
0.203082  2.05416
0.2034  2.107
0.203718  2.06107
0.204037  2.06124
0.204355  2.06798
0.204673  2.06809
0.204992  2.0749
0.20531  2.07494
0.205628  2.08183
0.205946  2.0818
0.206265  2.08876
0.206583  2.08866
0.206901  2.09571
0.20722  2.09553
0.207538  2.10266
0.207856  2.1024
0.208175  2.10963
0.208493  2.10928
0.208811  2.1166
0.20913  2.11616
0.209448  2.12358
0.209766  2.12305
0.210085  2.13058
0.210403  2.12994
0.210721  2.13759
0.211039  2.13683
0.211358  2.14461
0.211676  2.14373
0.211994  2.15164
0.212313  2.15064
0.212631  2.15869
0.212949  2.15755
0.213268  2.16575
0.213586  2.16446
0.213904  2.17284
0.214223  2.17138
0.214541  2.17994
0.214859  2.1783
0.215177  2.18706
0.215496  2.18523
0.215814  2.19421
0.216132  2.19217
0.216451  2.20139
0.216769  2.19911
0.217087  2.20859
0.217406  2.20606
0.217724  2.21584
0.218042  2.21301
0.218361  2.22313
0.218679  2.21997
0.218997  2.23047
0.219316  2.22693
0.219634  2.23787
0.219952  2.2339
0.22027  2.24535
0.220589  2.24087
0.220907  2.25294
0.221225  2.24785
0.221544  2.26065
0.221862  2.25484
0.22218  2.26854
0.222499  2.26184
0.222817  2.27668
0.223135  2.26884
0.223454  2.28521
0.223772  2.27584
0.22409  2.2944
0.224408  2.28286
0.224727  2.30486
0.225045  2.28988
0.225363  2.31858
0.225682  2.29691
0.226  2.35005
0.226318  2.30395
0.226637  2.30398
0.226955  2.31099
0.227273  2.31096
0.227592  2.31804
0.22791  2.31794
0.228228  2.3251
0.228546  2.32493
0.228865  2.33217
0.229183  2.33192
0.229501  2.33925
0.22982  2.33892
0.230138  2.34634
0.230456  2.34592
0.230775  2.35344
0.231093  2.35293
0.231411  2.36055
0.23173  2.35994
0.232048  2.36767
