0.01	0.99119
0.02	0.96619
0.03	0.928795
0.04	0.883966
0.05	0.836576
0.06	0.790601
0.07	0.748835
0.08	0.712995
0.09	0.683998
0.1	0.66224
0.11	0.647836
0.12	0.640783
0.13	0.641057
0.14	0.648659
0.15	0.663613
0.16	0.685919
0.17	0.715446
0.18	0.751768
0.19	0.793921
0.2	0.840113
0.21	0.887463
0.22	0.931912
0.23	0.968545
0.24	0.992443
0.25	0.99995
0.26	0.989845
0.27	0.963764
0.28	0.925636
0.29	0.880454
0.3	0.833046
0.31	0.787304
0.32	0.745932
0.33	0.710581
0.34	0.682116
0.35	0.660906
0.36	0.647053
0.37	0.640549
0.38	0.64137
0.39	0.649521
0.4	0.665026
0.41	0.687879
0.42	0.717935
0.43	0.754735
0.44	0.797265
0.45	0.843659
0.46	0.890946
0.47	0.934988
0.48	0.970831
0.49	0.993604
0.5	0.9998
0.51	0.988408
0.52	0.961268
0.53	0.922433
0.54	0.876925
0.55	0.829522
0.56	0.784026
0.57	0.74306
0.58	0.708202
0.59	0.680272
0.6	0.659611
0.61	0.646309
0.62	0.640354
0.63	0.641723
0.64	0.650424
0.65	0.666481
0.66	0.689882
0.67	0.720464
0.68	0.757738
0.69	0.800635
0.7	0.847214
0.71	0.894416
0.72	0.938022
0.73	0.973046
0.74	0.994673
0.75	0.99955
0.76	0.986879
0.77	0.958701
0.78	0.919188
0.79	0.87338
0.8	0.826001
0.81	0.780768
0.82	0.740215
0.83	0.705856
0.84	0.678463
0.85	0.658353
0.86	0.645603
0.87	0.640198
0.88	0.642117
0.89	0.651369
0.9	0.667979
0.91	0.691927
0.92	0.723035
0.93	0.760779
0.94	0.804033
0.95	0.850781
0.96	0.897874
0.97	0.941014
0.98	0.975189
0.99	0.995648
1	0.999198
1.01	0.985258
1.02	0.956062
1.03	0.915897
1.04	0.869816
1.05	0.822483
1.06	0.777527
1.07	0.737397
1.08	0.703541
1.09	0.676689
1.1	0.657131
1.11	0.644935
1.12	0.640081
1.13	0.642552
1.14	0.652357
1.15	0.669521
1.16	0.694019
1.17	0.725651
1.18	0.763859
1.19	0.80746
1.2	0.854361
1.21	0.90132
1.22	0.943964
1.23	0.977261
1.24	0.99653
1.25	0.998745
1.26	0.983543
1.27	0.953352
1.28	0.912562
1.29	0.866232
1.3	0.818965
1.31	0.774301
1.32	0.734604
1.33	0.701257
1.34	0.674948
1.35	0.655946
1.36	0.644304
1.37	0.640004
1.38	0.643028
1.39	0.653389
1.4	0.67111
1.41	0.696157
1.42	0.728313
1.43	0.766981
1.44	0.81092
1.45	0.857955
1.46	0.904755
1.47	0.946873
1.48	0.979261
1.49	0.997316
1.5	0.998188
1.51	0.981734
1.52	0.950569
1.53	0.909181
1.54	0.862628
1.55	0.815447
1.56	0.771088
1.57	0.731834
1.58	0.699002
1.59	0.673241
1.6	0.654796
1.61	0.643712
1.62	0.639967
1.63	0.643547
1.64	0.654466
1.65	0.672747
1.66	0.698346
1.67	0.731024
1.68	0.770147
1.69	0.814413
1.7	0.861565
1.71	0.908179
1.72	0.949739
1.73	0.981186
1.74	0.998006
1.75	0.997528
1.76	0.979831
1.77	0.947713
1.78	0.905752
1.79	0.859001
1.8	0.811927
1.81	0.767888
1.82	0.729085
1.83	0.696775
1.84	0.671566
1.85	0.653681
1.86	0.643157
1.87	0.639971
1.88	0.64411
1.89	0.655591
1.9	0.674433
1.91	0.700586
1.92	0.733787
1.93	0.77336
1.94	0.817943
1.95	0.865191
1.96	0.911593
1.97	0.952562
1.98	0.983037
1.99	0.998597
2	0.996762
2.01	0.977831
2.02	0.944781
2.03	0.902275
2.04	0.855351
2.05	0.808403
2.06	0.7647
2.07	0.726358
2.08	0.694575
2.09	0.669922
2.1	0.652601
2.11	0.642641
2.12	0.640017
2.13	0.644719
2.14	0.656764
2.15	0.676172
2.16	0.70288
2.17	0.736603
2.18	0.776623
2.19	0.821509
2.2	0.868836
2.21	0.914997
2.22	0.95534
2.23	0.98481
2.24	0.999088
2.25	0.995888
2.26	0.975733
2.27	0.941774
2.28	0.898748
2.29	0.851676
2.3	0.804875
2.31	0.76152
2.32	0.72365
2.33	0.692402
2.34	0.668309
2.35	0.651556
2.36	0.642163
2.37	0.640105
2.38	0.645373
2.39	0.657988
2.4	0.677965
2.41	0.705231
2.42	0.739476
2.43	0.779936
2.44	0.825116
2.45	0.872499
2.46	0.91839
2.47	0.958073
2.48	0.986503
2.49	0.999477
2.5	0.994905
2.51	0.973537
2.52	0.93869
2.53	0.895171
2.54	0.847975
2.55	0.801341
2.56	0.75835
2.57	0.720961
2.58	0.690254
2.59	0.666727
2.6	0.650546
2.61	0.641724
2.62	0.640236
2.63	0.646076
2.64	0.659264
2.65	0.679815
2.66	0.707641
2.67	0.742408
2.68	0.783304
2.69	0.828764
2.7	0.876182
2.71	0.921772
2.72	0.960759
2.73	0.988116
2.74	0.99976
2.75	0.99381
2.76	0.971239
2.77	0.935528
2.78	0.891543
2.79	0.844248
2.8	0.797799
2.81	0.755187
2.82	0.718289
2.83	0.688131
2.84	0.665176
2.85	0.649572
2.86	0.641325
2.87	0.640412
2.88	0.646828
2.89	0.660595
2.9	0.681724
2.91	0.710114
2.92	0.745401
2.93	0.786728
2.94	0.832455
2.95	0.879886
2.96	0.925142
2.97	0.963396
2.98	0.989644
2.99	0.999935
3	0.992602
3.01	0.968839
3.02	0.932286
3.03	0.887861
3.04	0.840492
3.05	0.79425
3.06	0.75203
3.07	0.715635
3.08	0.686033
3.09	0.663655
3.1	0.648633
3.11	0.640967
3.12	0.640634
3.13	0.647631
3.14	0.661983
3.15	0.683694
3.16	0.712651
3.17	0.74846
3.18	0.790211
3.19	0.836191
3.2	0.88361
3.21	0.9285
3.22	0.965981
3.23	0.991085
3.24	1
3.25	0.991277
3.26	0.966334
3.27	0.928962
3.28	0.884125
3.29	0.836707
3.3	0.790691
3.31	0.74888
3.32	0.712996
3.33	0.683959
3.34	0.662165
3.35	0.64773
3.36	0.640651
3.37	0.640903
3.38	0.648488
3.39	0.66343
3.4	0.685729
3.41	0.715257
3.42	0.751586
3.43	0.793755
3.44	0.839973
3.45	0.887356
3.46	0.931844
3.47	0.968512
3.48	0.992435
3.49	0.99995
3.5	0.989832
3.51	0.963723
3.52	0.925556
3.53	0.880334
3.54	0.832892
3.55	0.787122
3.56	0.745734
3.57	0.710374
3.58	0.681909
3.59	0.660706
3.6	0.646864
3.61	0.640377
3.62	0.641221
3.63	0.6494
3.64	0.664939
3.65	0.687832
3.66	0.717933
3.67	0.754783
3.68	0.797363
3.69	0.843804
3.7	0.891123
3.71	0.935172
3.72	0.970987
3.73	0.993691
3.74	0.999782
